"","Grid","DateTimeOriginal","Region.Label","Species","size","distance"
"3359","GAJ_1",2017-12-24 08:51:17,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3360","GAJ_1",2017-12-24 08:51:22,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3361","GAJ_1",2017-12-24 08:51:47,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3362","GAJ_1",2017-12-24 08:51:52,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3363","GAJ_1",2017-12-24 08:51:57,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3364","GAJ_1",2017-12-24 08:52:02,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3365","GAJ_1",2017-12-24 08:52:07,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3366","GAJ_1",2017-12-24 08:52:12,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3367","GAJ_1",2017-12-24 08:52:17,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3368","GAJ_1",2017-12-24 08:56:17,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3369","GAJ_1",2017-12-24 08:56:22,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3370","GAJ_1",2017-12-24 08:56:27,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3371","GAJ_1",2017-12-24 08:56:32,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3372","GAJ_1",2017-12-24 08:57:17,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3373","GAJ_1",2017-12-24 08:57:32,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3374","GAJ_1",2017-12-24 08:57:57,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3375","GAJ_1",2017-12-24 08:58:02,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3376","GAJ_1",2017-12-24 09:00:07,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3377","GAJ_1",2017-12-24 09:00:17,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3378","GAJ_1",2017-12-24 09:00:22,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3379","GAJ_1",2017-12-24 09:00:32,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3380","GAJ_1",2017-12-24 09:00:47,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3381","GAJ_1",2017-12-24 09:00:52,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3382","GAJ_1",2017-12-24 09:01:02,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3383","GAJ_1",2017-12-24 09:01:07,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3384","GAJ_1",2017-12-24 09:01:12,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3385","GAJ_1",2017-12-24 09:01:17,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3386","GAJ_1",2017-12-24 09:01:22,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3387","GAJ_1",2017-12-24 09:01:27,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3388","GAJ_1",2017-12-24 09:01:32,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3389","GAJ_1",2017-12-24 09:09:22,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3390","GAJ_1",2017-12-24 09:09:27,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3391","GAJ_1",2017-12-24 09:11:37,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3392","GAJ_1",2017-12-24 09:11:52,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3393","GAJ_1",2017-12-24 09:12:02,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3394","GAJ_1",2017-12-24 09:12:07,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3395","GAJ_1",2017-12-24 09:12:37,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3396","GAJ_1",2017-12-24 09:12:42,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3397","GAJ_1",2017-12-24 09:12:57,"Gajaimata_PPC_Inside","WILD_PIG",1,NA
"3398","GAJ_1",2017-12-24 18:31:17,"Gajaimata_PPC_Inside","DESERT_FOX",1,NA
"3399","GAJ_1",2017-12-25 02:08:17,"Gajaimata_PPC_Inside","UNIDENTIFIED_FOX",1,NA
"3400","GAJ_1",2017-12-27 08:37:47,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3401","GAJ_1",2017-12-27 08:38:22,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3402","GAJ_1",2017-12-27 08:38:27,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3403","GAJ_1",2017-12-27 08:38:32,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3404","GAJ_1",2017-12-27 08:38:47,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3405","GAJ_1",2017-12-27 08:39:07,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3406","GAJ_1",2017-12-27 08:39:12,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3407","GAJ_1",2017-12-28 17:02:37,"Gajaimata_PPC_Inside","DESERT_FOX",1,NA
"3408","GAJ_1",2018-01-04 23:59:37,"Gajaimata_PPC_Inside","DESERT_FOX",1,NA
"3409","GAJ_1",2018-01-04 23:59:42,"Gajaimata_PPC_Inside","DESERT_FOX",1,NA
"3410","GAJ_12",2017-12-08 23:48:37,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3411","GAJ_12",2017-12-10 15:50:52,"Gajaimata_PPC_Inside","DESERT_CAT",1,1
"3412","GAJ_12",2017-12-10 15:50:57,"Gajaimata_PPC_Inside","DESERT_CAT",1,3
"3413","GAJ_12",2017-12-11 15:42:37,"Gajaimata_PPC_Inside","CHINKARA",1,10
"3414","GAJ_12",2017-12-11 15:42:42,"Gajaimata_PPC_Inside","CHINKARA",1,10
"3415","GAJ_12",2017-12-21 20:19:07,"Gajaimata_PPC_Inside","DESERT_CAT",1,3
"3416","GAJ_12",2017-12-26 16:20:37,"Gajaimata_PPC_Inside","CHINKARA",1,10
"3417","GAJ_12",2017-12-26 16:20:42,"Gajaimata_PPC_Inside","CHINKARA",1,10
"3418","GAJ_12",2017-12-28 15:57:42,"Gajaimata_PPC_Inside","CHINKARA",2,8
"3419","GAJ_12",2017-12-28 15:58:07,"Gajaimata_PPC_Inside","CHINKARA",1,6
"3420","GAJ_12",2017-12-28 15:58:17,"Gajaimata_PPC_Inside","CHINKARA",1,6
"3421","GAJ_12",2017-12-28 15:58:22,"Gajaimata_PPC_Inside","CHINKARA",1,6
"3422","GAJ_12",2017-12-30 16:49:57,"Gajaimata_PPC_Inside","CHINKARA",1,4.5
"3423","GAJ_12",2017-12-31 09:40:57,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3424","GAJ_12",2017-12-31 09:41:17,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3425","GAJ_12",2017-12-31 09:41:22,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3426","GAJ_12",2018-01-09 09:08:37,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3427","GAJ_13",2018-01-05 07:20:58,"Gajaimata_PPC_Inside","DESERT_CAT",1,3
"3428","GAJ_20",2017-12-23 17:50:36,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3429","GAJ_20",2017-12-23 17:50:51,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3430","GAJ_20",2017-12-23 17:51:06,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3431","GAJ_20",2017-12-23 17:51:16,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3432","GAJ_20",2017-12-23 17:52:11,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3433","GAJ_20",2017-12-23 17:52:46,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3434","GAJ_20",2017-12-23 17:52:51,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3435","GAJ_20",2017-12-23 17:52:56,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3436","GAJ_20",2017-12-23 17:53:01,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3437","GAJ_20",2017-12-23 17:53:06,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3438","GAJ_20",2017-12-23 17:53:11,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3439","GAJ_20",2017-12-23 17:53:16,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3440","GAJ_20",2017-12-23 17:53:21,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3441","GAJ_20",2017-12-23 17:53:26,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3442","GAJ_20",2017-12-23 17:53:31,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3443","GAJ_20",2017-12-23 17:53:36,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3444","GAJ_20",2017-12-23 17:53:41,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3445","GAJ_20",2017-12-23 17:53:46,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3446","GAJ_20",2017-12-23 17:53:51,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3447","GAJ_20",2017-12-23 17:54:11,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3448","GAJ_20",2017-12-23 17:55:01,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3449","GAJ_20",2017-12-23 17:55:06,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3450","GAJ_20",2017-12-23 17:55:16,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3451","GAJ_20",2017-12-23 17:55:41,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3452","GAJ_20",2017-12-24 08:05:31,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3453","GAJ_20",2017-12-24 08:05:36,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3454","GAJ_20",2017-12-26 08:22:16,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3455","GAJ_20",2017-12-26 08:22:21,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3456","GAJ_20",2017-12-26 08:22:26,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3457","GAJ_20",2017-12-26 08:22:31,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3458","GAJ_20",2017-12-26 08:22:46,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3459","GAJ_20",2017-12-26 08:22:51,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3460","GAJ_20",2017-12-26 08:23:11,"Gajaimata_PPC_Inside","CHINKARA",2,3
"3461","GAJ_20",2017-12-26 08:23:16,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3462","GAJ_20",2017-12-28 09:12:16,"Gajaimata_PPC_Inside","CHINKARA",2,3
"3463","GAJ_20",2017-12-28 09:12:21,"Gajaimata_PPC_Inside","CHINKARA",2,3
"3464","GAJ_20",2017-12-28 09:12:41,"Gajaimata_PPC_Inside","CHINKARA",2,3
"3465","GAJ_20",2017-12-28 09:12:46,"Gajaimata_PPC_Inside","CHINKARA",2,3
"3466","GAJ_20",2017-12-28 09:13:26,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3467","GAJ_20",2017-12-28 09:13:31,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3468","GAJ_20",2017-12-28 09:13:36,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3469","GAJ_20",2017-12-28 09:13:41,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3470","GAJ_20",2017-12-28 09:13:46,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3471","GAJ_20",2017-12-28 09:13:51,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3472","GAJ_20",2017-12-30 18:09:06,"Gajaimata_PPC_Inside","CHINKARA",2,6
"3473","GAJ_20",2017-12-30 18:09:11,"Gajaimata_PPC_Inside","CHINKARA",1,4.5
"3474","GAJ_20",2017-12-31 08:29:01,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3475","GAJ_20",2017-12-31 08:29:06,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3476","GAJ_20",2017-12-31 08:29:46,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3477","GAJ_20",2018-01-03 17:34:51,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3478","GAJ_20",2018-01-03 17:34:56,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3479","GAJ_20",2018-01-03 17:35:06,"Gajaimata_PPC_Inside","CHINKARA",2,3
"3480","GAJ_20",2018-01-05 18:34:46,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3481","GAJ_20",2018-01-05 18:34:51,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3482","GAJ_20",2018-01-06 09:58:26,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3483","GAJ_20",2018-01-06 09:58:31,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3484","GAJ_20",2018-01-06 11:14:31,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3485","GAJ_20",2018-01-06 11:14:36,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3486","GAJ_20",2018-01-06 11:14:41,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3487","GAJ_20",2018-01-06 11:14:46,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3488","GAJ_20",2018-01-06 11:14:51,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3489","GAJ_20",2018-01-06 11:14:56,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3490","GAJ_20",2018-01-06 11:15:01,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3491","GAJ_20",2018-01-06 11:15:06,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3492","GAJ_20",2018-01-06 11:15:11,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3493","GAJ_20",2018-01-06 11:15:16,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3494","GAJ_20",2018-01-06 11:15:21,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3495","GAJ_20",2018-01-06 11:15:26,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3496","GAJ_20",2018-01-06 11:15:31,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3497","GAJ_20",2018-01-06 11:15:36,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3498","GAJ_20",2018-01-06 11:15:46,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3499","GAJ_20",2018-01-06 11:15:51,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3500","GAJ_20",2018-01-06 11:15:56,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3501","GAJ_20",2018-01-06 11:16:01,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3502","GAJ_20",2018-01-06 17:06:41,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3503","GAJ_20",2018-01-06 17:06:46,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3504","GAJ_20",2018-01-06 17:06:51,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3505","GAJ_20",2018-01-06 17:06:56,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3506","GAJ_20",2018-01-07 08:23:06,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3507","GAJ_20",2018-01-07 08:23:56,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3508","GAJ_20",2018-01-07 08:24:06,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3509","GAJ_20",2018-01-07 08:24:11,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3510","GAJ_20",2018-01-10 10:22:31,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3511","GAJ_20",2018-01-10 10:22:36,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3512","GAJ_20",2018-01-11 08:30:31,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3513","GAJ_20",2018-01-11 08:30:36,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3514","GAJ_20",2018-01-11 08:30:41,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3515","GAJ_20",2018-01-11 17:51:01,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3516","GAJ_20",2018-01-11 17:51:06,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3517","GAJ_20",2018-01-11 17:51:26,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3518","GAJ_20",2018-01-11 17:51:31,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3519","GAJ_20",2018-01-11 17:51:36,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3520","GAJ_20",2018-01-11 17:51:41,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3521","GAJ_20",2018-01-11 17:51:51,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3522","GAJ_20",2018-01-11 17:52:06,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3523","GAJ_20",2018-01-11 17:52:16,"Gajaimata_PPC_Inside","CHINKARA",2,6
"3524","GAJ_20",2018-01-11 17:52:21,"Gajaimata_PPC_Inside","CHINKARA",2,6
"3525","GAJ_21",2017-12-06 19:28:02,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3526","GAJ_21",2017-12-06 19:28:07,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3527","GAJ_21",2017-12-15 03:52:12,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3528","GAJ_21",2017-12-15 03:52:17,"Gajaimata_PPC_Inside","DESERT_FOX",1,1
"3529","GAJ_21",2017-12-22 18:18:22,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3530","GAJ_21",2017-12-22 22:34:12,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3531","GAJ_21",2017-12-22 22:34:17,"Gajaimata_PPC_Inside","DESERT_FOX",1,1
"3532","GAJ_21",2017-12-23 21:01:27,"Gajaimata_PPC_Inside","DESERT_FOX",1,6
"3533","GAJ_21",2017-12-24 06:47:57,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3534","GAJ_21",2017-12-24 06:48:02,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3535","GAJ_21",2017-12-25 03:06:42,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3536","GAJ_21",2017-12-26 23:47:07,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3537","GAJ_21",2017-12-27 18:33:57,"Gajaimata_PPC_Inside","CHINKARA",2,6
"3538","GAJ_21",2017-12-27 18:34:02,"Gajaimata_PPC_Inside","CHINKARA",2,6
"3539","GAJ_21",2017-12-27 18:34:17,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3540","GAJ_21",2017-12-27 18:34:22,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3541","GAJ_21",2017-12-27 18:35:27,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3542","GAJ_21",2017-12-29 04:34:07,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3543","GAJ_21",2018-01-06 18:02:32,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3544","GAJ_21",2018-01-06 18:59:17,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3545","GAJ_21",2018-01-06 18:59:22,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3546","GAJ_21",2018-01-08 18:34:07,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3547","GAJ_21",2018-01-08 18:34:12,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3548","GAJ_21",2018-01-11 18:53:27,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3549","GAJ_21",2018-01-11 18:53:32,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3550","GAJ_21",2018-01-11 18:53:37,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3551","GAJ_5",2017-12-25 21:13:50,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3552","GAJ_5",2017-12-25 21:13:55,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3553","GAJ_5",2017-12-25 21:14:10,"Gajaimata_PPC_Inside","CHINKARA",1,6
"3554","GAJ_5",2018-01-01 21:19:05,"Gajaimata_PPC_Inside","DESERT_FOX",1,3
"3555","GAJ_5",2018-01-06 05:32:30,"Gajaimata_PPC_Inside","DESERT_FOX",1,1
"3556","GAJ_6",2017-12-24 18:40:51,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3557","GAJ_6",2017-12-24 18:40:56,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3558","GAJ_6",2017-12-25 18:54:06,"Gajaimata_PPC_Inside","CHINKARA",2,NA
"3559","GAJ_6",2017-12-25 18:54:11,"Gajaimata_PPC_Inside","CHINKARA",2,NA
"3560","GAJ_6",2017-12-25 18:54:16,"Gajaimata_PPC_Inside","CHINKARA",2,NA
"3561","GAJ_6",2017-12-25 18:54:26,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3562","GAJ_6",2017-12-25 18:54:31,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3563","GAJ_6",2017-12-30 11:22:06,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3564","GAJ_6",2017-12-30 11:22:11,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3565","GAJ_6",2017-12-30 11:22:16,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3566","GAJ_6",2017-12-30 11:22:51,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3567","GAJ_6",2018-01-02 13:05:06,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3568","GAJ_6",2018-01-02 13:05:11,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3569","GAJ_6",2018-01-04 21:31:01,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3570","GAJ_6",2018-01-04 21:31:11,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3571","GAJ_6",2018-01-04 21:31:16,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3572","GAJ_6",2018-01-04 21:31:26,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3573","GAJ_6",2018-01-04 21:31:31,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3574","GAJ_6",2018-01-04 21:31:46,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3575","GAJ_6",2018-01-04 21:31:51,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3576","GAJ_6",2018-01-06 13:40:16,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3577","GAJ_6",2018-01-06 13:40:21,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3578","GAJ_6",2018-01-06 13:40:26,"Gajaimata_PPC_Inside","CHINKARA",1,NA
"3579","GAJ_7",2017-12-21 13:05:00,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3580","GAJ_7",2018-01-02 18:56:00,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3581","GAJ_7",2018-01-02 18:56:05,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3582","GAJ_7",2018-01-02 18:56:10,"Gajaimata_PPC_Inside","CHINKARA",1,6
"3583","GAJ_7",2018-01-05 16:07:50,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3584","GAJ_7",2018-01-09 00:22:00,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3585","GAJ_7",2018-01-09 00:22:20,"Gajaimata_PPC_Inside","CHINKARA",1,1
"3586","GAJ_7",2018-01-09 00:22:30,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3587","GAJ_7",2018-01-09 00:22:35,"Gajaimata_PPC_Inside","CHINKARA",1,3
"3588","GAJ_7",2018-01-09 00:22:45,"Gajaimata_PPC_Inside","CHINKARA",1,6
"3589","GAJ_7",2018-01-09 00:22:50,"Gajaimata_PPC_Inside","CHINKARA",1,10
"3590","G200",2017-02-13 22:25:48,"Gajaimata_Inside","DESERT_CAT",1,NA
"3591","G200",2017-02-13 23:10:53,"Gajaimata_Inside","DESERT_CAT",1,NA
"3592","G200",2017-02-13 23:10:58,"Gajaimata_Inside","DESERT_CAT",1,NA
"3593","G200",2017-02-16 18:18:38,"Gajaimata_Inside","MONGOOSE",1,NA
"3594","G200",2017-02-18 03:24:03,"Gajaimata_Inside","DESERT_CAT",1,NA
"3595","G200",2017-02-18 03:24:28,"Gajaimata_Inside","DESERT_CAT",1,NA
"3596","G200",2017-02-18 03:24:38,"Gajaimata_Inside","DESERT_CAT",1,NA
"3597","G200",2017-02-18 16:46:58,"Gajaimata_Inside","DESERT_CAT",1,NA
"3598","G200",2017-02-18 16:47:03,"Gajaimata_Inside","DESERT_CAT",1,NA
"3599","G200",2017-02-22 12:13:33,"Gajaimata_Inside","CHINKARA",1,NA
"3600","G200",2017-02-25 07:26:08,"Gajaimata_Inside","DESERT_CAT",1,NA
"3601","G200",2017-02-25 19:51:43,"Gajaimata_Inside","DESERT_FOX",1,2.60371433
"3602","G200",2017-03-08 19:51:38,"Gajaimata_Inside","DESERT_CAT",1,NA
"3603","G200",2017-03-14 07:23:58,"Gajaimata_Inside","CHINKARA",1,NA
"3604","G200",2017-03-15 06:04:08,"Gajaimata_Inside","DESERT_CAT",1,NA
"3605","G200",2017-03-15 16:32:38,"Gajaimata_Inside","DESERT_FOX",1,NA
"3606","G200",2017-03-15 16:32:43,"Gajaimata_Inside","DESERT_FOX",1,NA
"3607","G200",2017-03-20 01:01:03,"Gajaimata_Inside","DESERT_CAT",1,NA
"3608","G200",2017-03-21 19:47:08,"Gajaimata_Inside","DESERT_CAT",1,NA
"3609","G200",2017-03-22 21:43:18,"Gajaimata_Inside","DESERT_FOX",1,NA
"3610","G200",2017-03-22 21:43:23,"Gajaimata_Inside","DESERT_FOX",1,NA
"3611","G200",2017-03-22 21:43:33,"Gajaimata_Inside","DESERT_FOX",1,NA
"3612","G200",2017-03-23 20:20:13,"Gajaimata_Inside","DESERT_FOX",1,2.294102658
"3613","G200",2017-03-25 19:46:03,"Gajaimata_Inside","CHINKARA",1,NA
"3614","G200",2017-03-25 21:21:03,"Gajaimata_Inside","DESERT_FOX",1,4.361724724
"3615","G200",2017-03-26 22:45:58,"Gajaimata_Inside","DESERT_FOX",1,3.985177866
"3616","G200",2017-03-27 21:17:38,"Gajaimata_Inside","DESERT_FOX",1,NA
"3617","G202",2017-02-20 23:54:05,"Gajaimata_Inside","WILD_PIG",1,NA
"3618","G202",2017-02-20 23:54:10,"Gajaimata_Inside","WILD_PIG",1,NA
"3619","G202",2017-02-21 08:35:25,"Gajaimata_Inside","CHINKARA",5,NA
"3620","G202",2017-02-23 07:35:10,"Gajaimata_Inside","CHINKARA",1,NA
"3621","G202",2017-02-25 18:35:00,"Gajaimata_Inside","CHINKARA",1,NA
"3622","G202",2017-02-25 18:35:05,"Gajaimata_Inside","CHINKARA",1,NA
"3623","G202",2017-02-25 18:35:35,"Gajaimata_Inside","CHINKARA",1,NA
"3624","G202",2017-02-25 18:35:40,"Gajaimata_Inside","CHINKARA",1,NA
"3625","G202",2017-02-25 18:35:50,"Gajaimata_Inside","CHINKARA",1,NA
"3626","G202",2017-03-01 18:46:10,"Gajaimata_Inside","CHINKARA",1,4.962742176
"3627","G202",2017-03-01 18:46:15,"Gajaimata_Inside","CHINKARA",1,NA
"3628","G202",2017-03-01 18:46:35,"Gajaimata_Inside","CHINKARA",1,NA
"3629","G202",2017-03-04 09:11:00,"Gajaimata_Inside","WILD_PIG",1,0
"3630","G202",2017-03-04 09:11:05,"Gajaimata_Inside","WILD_PIG",1,NA
"3631","G202",2017-03-04 09:11:30,"Gajaimata_Inside","WILD_PIG",1,NA
"3632","G202",2017-03-04 09:11:50,"Gajaimata_Inside","WILD_PIG",1,NA
"3633","G202",2017-03-04 09:12:00,"Gajaimata_Inside","WILD_PIG",1,2.493544722
